target_id,suite,project,program,tc_category,expected,rnt_dir,metadata_csv,manifest_json,seed_dir,metadata_exists,manifest_exists,seed_dir_exists,metadata_rows,seed_files,unique_content_sha256,reached_rows,triggered_rows,non_rnt_rows,missing_seed_files,duplicate_content_rows,missing_required_field_rows,program_mismatch_rows,placeholder_native_DT_rows,placeholder_tc_root_state_rows,replay_statuses,metadata_statuses,manifest_metadata_status,native_DT_status,tc_root_state_status,status,blocking_reason
TIF005,magma,libtiff,tiff_read_rgba_fuzzer,numeric-margin,false,artifacts/rnt_corpus/TIF005,artifacts/rnt_corpus/TIF005/metadata.csv,artifacts/rnt_corpus/TIF005/manifest.json,artifacts/rnt_corpus/TIF005/seeds,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,excluded,"No strict RNT seed is available under tiff_read_rgba_fuzzer: TIF005 is logged in LogLuvClose, but the current harness is read-only; TIFFCleanup does not flush/write directories in O_RDONLY mode, so codec close hooks used for output directory normalization are not reached."
TIF006,magma,libtiff,tiff_read_rgba_fuzzer,numeric-margin,false,artifacts/rnt_corpus/TIF006,artifacts/rnt_corpus/TIF006/metadata.csv,artifacts/rnt_corpus/TIF006/manifest.json,artifacts/rnt_corpus/TIF006/seeds,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,excluded,"No strict RNT seed is available under tiff_read_rgba_fuzzer: TIF006 is logged in PixarLogClose, but the current harness is read-only; TIFFCleanup does not flush/write directories in O_RDONLY mode, so codec close hooks used for output directory normalization are not reached."
TIF007,magma,libtiff,tiff_read_rgba_fuzzer,numeric-margin,true,artifacts/rnt_corpus/TIF007,artifacts/rnt_corpus/TIF007/metadata.csv,artifacts/rnt_corpus/TIF007/manifest.json,artifacts/rnt_corpus/TIF007/seeds,true,true,true,1,1,1,1,0,0,0,0,0,0,0,0,kept_rnt,formal_replay_verified_rnt,formal_replay_verified_rnt,computed,computed,formal_ready,
TIF008,magma,libtiff,tiff_read_rgba_fuzzer,numeric-margin,true,artifacts/rnt_corpus/TIF008,artifacts/rnt_corpus/TIF008/metadata.csv,artifacts/rnt_corpus/TIF008/manifest.json,artifacts/rnt_corpus/TIF008/seeds,true,true,true,1,1,1,1,0,0,0,0,0,0,0,0,kept_rnt,formal_replay_verified_rnt,formal_replay_verified_rnt,computed,computed,formal_ready,
TIF009,magma,libtiff,tiff_read_rgba_fuzzer,binary-state-null,false,artifacts/rnt_corpus/TIF009,artifacts/rnt_corpus/TIF009/metadata.csv,artifacts/rnt_corpus/TIF009/manifest.json,artifacts/rnt_corpus/TIF009/seeds,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,excluded,"No strict RNT seed is available under tiff_read_rgba_fuzzer: TIF009 is logged in TIFFWriteDirectoryTagTransferfunction, but the current harness only reads RGBA pixels and never writes TIFF directories."
TIF010,magma,libtiff,tiff_read_rgba_fuzzer,numeric-margin,false,artifacts/rnt_corpus/TIF010,artifacts/rnt_corpus/TIF010/metadata.csv,artifacts/rnt_corpus/TIF010/manifest.json,artifacts/rnt_corpus/TIF010/seeds,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,excluded,"No strict RNT seed was available for Phase4 under the current corpus and source-guided generators: TIF010 is logged in LZWDecodeCompat, which requires old-style bit-reversed LZW streams; full corpus replay and source-guided 00 01 compatibility-prefix candidates did not reach LZWDecodeCompat under tiff_read_rgba_fuzzer."
TIF011,magma,libtiff,tiff_read_rgba_fuzzer,compound-sequence-lifecycle,false,artifacts/rnt_corpus/TIF011,artifacts/rnt_corpus/TIF011/metadata.csv,artifacts/rnt_corpus/TIF011/manifest.json,artifacts/rnt_corpus/TIF011/seeds,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,excluded,"No strict RNT seed is available under tiff_read_rgba_fuzzer: TIF011 is logged in TIFFPrintDirectory, but the current harness never calls TIFFPrintDirectory or any print path."
TIF012,magma,libtiff,tiff_read_rgba_fuzzer,binary-state-null,true,artifacts/rnt_corpus/TIF012,artifacts/rnt_corpus/TIF012/metadata.csv,artifacts/rnt_corpus/TIF012/manifest.json,artifacts/rnt_corpus/TIF012/seeds,true,true,true,20,20,20,20,0,0,0,0,0,0,0,0,kept_rnt,formal_replay_verified_rnt,formal_replay_verified_rnt,computed,computed,formal_ready,
TIF013,magma,libtiff,tiff_read_rgba_fuzzer,numeric-margin,false,artifacts/rnt_corpus/TIF013,artifacts/rnt_corpus/TIF013/metadata.csv,artifacts/rnt_corpus/TIF013/manifest.json,artifacts/rnt_corpus/TIF013/seeds,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,excluded,"No strict RNT seed is available in the current libtiff build: TIF013 is logged in JBIGDecode, but JBIG_SUPPORT is undefined in libtiff/tiffconf.h, so the JBIG codec implementation is not compiled into this target."
TIF014,magma,libtiff,tiff_read_rgba_fuzzer,compound-sequence-lifecycle,true,artifacts/rnt_corpus/TIF014,artifacts/rnt_corpus/TIF014/metadata.csv,artifacts/rnt_corpus/TIF014/manifest.json,artifacts/rnt_corpus/TIF014/seeds,true,true,true,1,1,1,1,0,0,0,0,0,0,0,0,kept_rnt,formal_replay_verified_rnt,formal_replay_verified_rnt,computed,computed,formal_ready,
XML001,magma,libxml2,xmllint,numeric-margin,true,artifacts/rnt_corpus/XML001,artifacts/rnt_corpus/XML001/metadata.csv,artifacts/rnt_corpus/XML001/manifest.json,artifacts/rnt_corpus/XML001/seeds,true,true,true,5,5,5,5,0,0,0,0,0,0,0,0,kept_rnt,formal_replay_verified_rnt,formal_replay_verified_rnt,computed,computed,formal_ready,
XML002,magma,libxml2,xmllint,compound-sequence-lifecycle,false,artifacts/rnt_corpus/XML002,artifacts/rnt_corpus/XML002/metadata.csv,artifacts/rnt_corpus/XML002/manifest.json,artifacts/rnt_corpus/XML002/seeds,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,excluded,"No strict RNT seed can exist because XML002's Magma canary expression is constant 1 at the observation point, so any reached execution is necessarily triggered."
XML003,magma,libxml2,libxml2_xml_read_memory_fuzzer,compound-sequence-lifecycle,true,artifacts/rnt_corpus/XML003,artifacts/rnt_corpus/XML003/metadata.csv,artifacts/rnt_corpus/XML003/manifest.json,artifacts/rnt_corpus/XML003/seeds,true,true,true,6,6,6,6,0,0,0,0,0,0,0,0,kept_rnt,formal_replay_verified_rnt,formal_replay_verified_rnt,computed,computed,formal_ready,
XML004,magma,libxml2,libxml2_xml_read_memory_fuzzer,compound-sequence-lifecycle,false,artifacts/rnt_corpus/XML004,artifacts/rnt_corpus/XML004/metadata.csv,artifacts/rnt_corpus/XML004/manifest.json,artifacts/rnt_corpus/XML004/seeds,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,excluded,"No strict RNT seed is available under the selected runner: XML004 is logged in xzlib.c's compressed file I/O path, while libxml2_xml_read_memory_fuzzer calls xmlReadMemory on an in-memory buffer and does not open an xz-backed file through xmlIO."
XML005,magma,libxml2,libxml2_xml_read_memory_fuzzer,numeric-margin,false,artifacts/rnt_corpus/XML005,artifacts/rnt_corpus/XML005/metadata.csv,artifacts/rnt_corpus/XML005/manifest.json,artifacts/rnt_corpus/XML005/seeds,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,excluded,"No strict RNT seed is available under libxml2_xml_read_memory_fuzzer: XML005 is logged in debug/location memory-allocation wrappers, but full corpus and source-guided xmlReadMemory replays did not produce XML005_R."
XML006,magma,libxml2,xmllint,numeric-margin,true,artifacts/rnt_corpus/XML006,artifacts/rnt_corpus/XML006/metadata.csv,artifacts/rnt_corpus/XML006/manifest.json,artifacts/rnt_corpus/XML006/seeds,true,true,true,5,5,5,5,0,0,0,0,0,0,0,0,kept_rnt,formal_replay_verified_rnt,formal_replay_verified_rnt,computed,computed,formal_ready,
XML007,magma,libxml2,libxml2_xml_read_memory_fuzzer,numeric-margin,false,artifacts/rnt_corpus/XML007,artifacts/rnt_corpus/XML007/metadata.csv,artifacts/rnt_corpus/XML007/manifest.json,artifacts/rnt_corpus/XML007/seeds,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,excluded,"No strict RNT seed is available under the current Magma runner: XML007 is logged in HTMLparser.c, but the selected runner libxml2_xml_read_memory_fuzzer calls xmlReadMemory and the configured xmllint runner does not use --html."
XML008,magma,libxml2,libxml2_xml_read_memory_fuzzer,numeric-margin,true,artifacts/rnt_corpus/XML008,artifacts/rnt_corpus/XML008/metadata.csv,artifacts/rnt_corpus/XML008/manifest.json,artifacts/rnt_corpus/XML008/seeds,true,true,true,1,1,1,1,0,0,0,0,0,0,0,0,kept_rnt,formal_replay_verified_rnt,formal_replay_verified_rnt,computed,computed,formal_ready,
XML009,magma,libxml2,libxml2_xml_read_memory_fuzzer,numeric-margin,true,artifacts/rnt_corpus/XML009,artifacts/rnt_corpus/XML009/metadata.csv,artifacts/rnt_corpus/XML009/manifest.json,artifacts/rnt_corpus/XML009/seeds,true,true,true,19,19,19,19,0,0,0,0,0,0,0,0,kept_rnt,formal_replay_verified_rnt,formal_replay_verified_rnt,computed,computed,formal_ready,
XML010,magma,libxml2,libxml2_xml_read_memory_fuzzer,compound-sequence-lifecycle,false,artifacts/rnt_corpus/XML010,artifacts/rnt_corpus/XML010/metadata.csv,artifacts/rnt_corpus/XML010/manifest.json,artifacts/rnt_corpus/XML010/seeds,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,excluded,No strict RNT seed is available under libxml2_xml_read_memory_fuzzer: source-guided external/literal parameter-entity inputs reached nearby XML parser canaries but did not reach XML010's xmlStringLenDecodeEntities external parameter entity branch.
XML011,magma,libxml2,libxml2_xml_read_memory_fuzzer,numeric-margin,true,artifacts/rnt_corpus/XML011,artifacts/rnt_corpus/XML011/metadata.csv,artifacts/rnt_corpus/XML011/manifest.json,artifacts/rnt_corpus/XML011/seeds,true,true,true,1,1,1,1,0,0,0,0,0,0,0,0,kept_rnt,formal_replay_verified_rnt,formal_replay_verified_rnt,computed,computed,formal_ready,
XML012,magma,libxml2,libxml2_xml_read_memory_fuzzer,numeric-margin,true,artifacts/rnt_corpus/XML012,artifacts/rnt_corpus/XML012/metadata.csv,artifacts/rnt_corpus/XML012/manifest.json,artifacts/rnt_corpus/XML012/seeds,true,true,true,2,2,2,2,0,0,0,0,0,0,0,0,kept_rnt,formal_replay_verified_rnt,formal_replay_verified_rnt,computed,computed,formal_ready,
XML013,magma,libxml2,libxml2_xml_read_memory_fuzzer,equality/magic,false,artifacts/rnt_corpus/XML013,artifacts/rnt_corpus/XML013/metadata.csv,artifacts/rnt_corpus/XML013/manifest.json,artifacts/rnt_corpus/XML013/seeds,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,excluded,"No strict RNT seed is available under the current Magma runner: XML013 is logged in HTMLparser.c, but the selected runner libxml2_xml_read_memory_fuzzer calls xmlReadMemory and the configured xmllint runner does not use --html."
XML014,magma,libxml2,libxml2_xml_read_memory_fuzzer,numeric-margin,false,artifacts/rnt_corpus/XML014,artifacts/rnt_corpus/XML014/metadata.csv,artifacts/rnt_corpus/XML014/manifest.json,artifacts/rnt_corpus/XML014/seeds,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,excluded,"No strict RNT seed is available under the current Magma runner: XML014 is logged in HTMLparser.c, but the selected runner libxml2_xml_read_memory_fuzzer calls xmlReadMemory and the configured xmllint runner does not use --html."
XML015,magma,libxml2,libxml2_xml_read_memory_fuzzer,numeric-margin,false,artifacts/rnt_corpus/XML015,artifacts/rnt_corpus/XML015/metadata.csv,artifacts/rnt_corpus/XML015/manifest.json,artifacts/rnt_corpus/XML015/seeds,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,excluded,"No strict RNT seed is available under the current Magma runner: XML015 is logged in HTMLparser.c, but the selected runner libxml2_xml_read_memory_fuzzer calls xmlReadMemory and the configured xmllint runner does not use --html."
XML016,magma,libxml2,libxml2_xml_read_memory_fuzzer,numeric-margin,false,artifacts/rnt_corpus/XML016,artifacts/rnt_corpus/XML016/metadata.csv,artifacts/rnt_corpus/XML016/manifest.json,artifacts/rnt_corpus/XML016/seeds,false,false,false,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,excluded,"No strict RNT seed is available under the selected runner: XML016 is logged in xmlregexp.c's XML Schema regular-expression compiler path, but the selected memory parser runner does not perform XML Schema validation/regexp compilation."
XML017,magma,libxml2,libxml2_xml_read_memory_fuzzer,equality/magic,true,artifacts/rnt_corpus/XML017,artifacts/rnt_corpus/XML017/metadata.csv,artifacts/rnt_corpus/XML017/manifest.json,artifacts/rnt_corpus/XML017/seeds,true,true,true,20,20,20,20,0,0,0,0,0,0,0,0,kept_rnt,formal_replay_verified_rnt,formal_replay_verified_rnt,computed,computed,formal_ready,
